Class,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9
CYS,15841,1,0,0,0,0,10,14,0,10,7508,6372,1558,307,85,23,13,6,2,2,5822,5931,2169,1016,524,229,132,38,12,3,0.31849710980817936,0.10751445086083732,0.029479768784423134,0.11213872831721741,0.1028901734044572,0.016763005779377862,0.07052023120979652,0.1959537572141067,0.03410404624080323,0.01213872832299776
CYS,15578,24,7,4,9,2,92,108,0,52,6830,5890,2109,666,242,78,24,21,11,5,3266,5962,3261,1698,847,416,241,124,51,10,0.25642807503429965,0.13551077135958925,0.03057678943498424,0.1362056983922025,0.07435719248962076,0.017373175815331952,0.0889506601744996,0.2390548992189677,0.014593467684878842,0.006949270326132782
CYS,15790,16,5,3,3,6,24,8,2,19,10212,4719,655,154,70,34,13,10,5,4,10689,3884,836,222,100,70,44,11,14,6,0.3895405669408827,0.09970674486316193,0.0395894428133143,0.10117302052291431,0.06989247311486352,0.009775171065015876,0.08211143694613336,0.1637341153390159,0.03274682306780318,0.011730205278019051
CYS,15203,45,10,4,9,2,211,247,0,145,8101,5917,1362,319,102,41,17,7,6,4,3855,5659,3422,1820,651,274,126,47,12,10,0.21994134896070724,0.10263929618166338,0.029325513194760965,0.07390029325079764,0.09853372433439685,0.020527859236332675,0.08152492668143549,0.3489736070176555,0.017595307916856578,0.007038123166742632
CYS,14652,291,75,32,147,57,342,100,30,150,5423,5308,3181,1294,408,146,78,21,12,5,6079,5187,2096,1059,680,444,176,90,51,14,0.2634437805397369,0.11243889190046502,0.027159152632962567,0.09994568168930223,0.14883215642863487,0.042911461160080856,0.0657251493717694,0.21510048885306352,0.013579576316481283,0.010863661053185026
CYS,13875,577,143,47,353,92,431,137,36,185,5436,4405,2948,1647,796,402,163,53,20,6,5995,6746,1999,710,253,106,27,28,4,8,0.33556448012781953,0.0941543953550132,0.02052655064611662,0.04506916554908215,0.1994645247568289,0.06916555109017557,0.042838018739721644,0.16555109325454928,0.015618027665523516,0.012048192770546712
CYS,13481,477,147,41,195,75,651,445,36,328,3174,4585,3763,2438,1205,495,128,73,10,5,5801,5497,2645,1172,431,214,67,35,8,6,0.2603550295717937,0.08284023668193435,0.0338891877335186,0.09252286174865396,0.15814954275642013,0.043571812800238204,0.0715438407707615,0.23561054329017694,0.0145239376000794,0.0069930069926308226
CYS,13493,951,254,82,561,131,272,44,22,66,7950,4353,2241,649,360,152,87,56,21,7,1690,6466,4829,1945,619,243,58,11,9,6,0.4015084294409269,0.09050576752038574,0.011978704524756936,0.022182786156957287,0.28172138419335757,0.08784383318155085,0.02395740904951387,0.05190771960728005,0.011978704524756936,0.01641526175614839
CYS,15355,6,1,0,0,35,333,28,11,107,13034,2263,342,115,47,32,20,16,3,4,12645,2854,175,60,46,46,24,16,6,4,0.2440220723332911,0.11833231145810347,0.03556100551590674,0.1624770079606084,0.07296137338608452,0.01532801961892532,0.08583690986598179,0.22685469036009473,0.02820355609882259,0.010423053340869218
CYS,15821,13,3,3,1,2,16,4,0,13,9970,5040,631,149,48,18,8,4,4,4,10957,3817,801,184,39,22,25,11,14,6,0.3850241545707718,0.11304347825540853,0.039130434780718336,0.1038647342944993,0.06763285023827861,0.011111111110574343,0.08309178743559943,0.1473429951619641,0.03671497584363696,0.013043478260239447
CYS,13707,747,282,71,607,89,273,27,19,54,9344,5386,634,288,138,60,19,4,2,1,6251,5751,2471,988,280,76,36,13,9,1,0.415937803672695,0.09863945577751995,0.01263362487790896,0.01797862001856275,0.2614188532428854,0.09232264333856548,0.023809523808366886,0.045675413020132394,0.01652089407111172,0.015063168123660682
CYS,15769,25,11,10,3,3,32,4,1,18,9022,5519,946,244,80,45,8,4,4,4,9146,4991,1286,264,80,48,30,11,14,6,0.3753200204620932,0.11623143880613254,0.03277009728454838,0.09523809523321873,0.06195596517859928,0.012288786481705644,0.07270865335009172,0.17972350229494502,0.04249871991589868,0.011264720941563507
CYS,13878,456,156,50,222,71,520,243,42,238,3890,5799,3473,1677,647,257,96,25,10,2,6225,5388,2193,973,472,321,157,87,47,13,0.27771556549396886,0.09014557670267942,0.03135498320093197,0.07166853303070164,0.16629339304779991,0.04703247480139795,0.06550951847337573,0.22620380737815207,0.01623740201476834,0.007838745800232992
CYS,14713,167,73,32,49,24,317,295,12,194,2613,4508,4143,2544,1237,565,165,83,13,5,3993,5746,3388,1628,614,322,122,45,10,8,0.2264150943262727,0.09787735848479497,0.028301886790784086,0.07252358490138422,0.1438679245198191,0.024174528300461406,0.0896226415041496,0.29068396224701154,0.021226415093088064,0.005306603773272016
CYS,13427,697,187,42,417,128,601,130,36,211,4445,4011,3144,2081,1185,639,256,74,35,6,5209,6550,2431,888,447,197,90,46,11,7,0.3297248533906304,0.08434821830923103,0.018493459629296643,0.06991429859856048,0.1939557961121355,0.05908885881555757,0.050518718987346924,0.16959855660037898,0.013531799728753641,0.010825439783002913
CYS,13930,621,188,59,363,85,369,88,30,143,5996,4296,2781,1459,736,392,162,41,8,5,6237,6865,1899,569,205,64,15,15,1,6,0.33394160582418153,0.09854014598090602,0.02372262773614404,0.05793795620173641,0.17837591240062156,0.07299270072659705,0.04516423357458193,0.16286496349621968,0.012773722627154484,0.013686131386236948
CYS,15846,0,0,0,0,0,17,1,0,12,8415,5765,1173,344,113,32,14,11,3,6,12259,2819,434,108,74,63,51,34,22,12,0.39340344166379526,0.10229445506203182,0.038240917780198815,0.096558317395002,0.07361376672688272,0.011950286806312129,0.08126195028292248,0.15917782026007754,0.029636711279654077,0.013862332695322069
CYS,15134,131,64,30,48,16,187,162,8,96,3924,6137,3548,1432,568,186,59,19,2,1,3804,6174,2856,1427,787,418,238,113,49,10,0.24473684208916205,0.09605263157262811,0.02763157894555055,0.10394736841421398,0.14078947367494804,0.02236842105115997,0.06644736841668109,0.27302631577151143,0.01973684210396468,0.005263157894390582
CYS,15661,85,2,0,2,8,73,8,6,31,14331,1219,134,74,36,32,34,7,3,6,12896,2022,354,134,108,161,77,94,26,4,0.3871906841151291,0.1009218825763745,0.04706453177840541,0.09801067442513292,0.07375060649811982,0.010674429887885764,0.08393983502746533,0.15235322658164227,0.02959728287095598,0.016496846190368907
CYS,15769,25,11,10,3,3,32,4,1,18,8288,5831,1247,341,104,45,8,4,4,4,8161,5599,1593,319,95,48,30,11,14,6,0.3840464870372928,0.11093502376593052,0.03328050712977916,0.09138932910240943,0.06920232434922333,0.010036978340727047,0.06075013206229529,0.18013734811515386,0.049128367667769235,0.011093502376593053
CYS,15850,0,0,0,0,0,15,1,0,10,11668,3647,433,86,22,10,6,1,1,2,12636,2656,327,61,46,38,46,33,22,11,0.39462313968340745,0.12481997118939896,0.03936629860588736,0.10129620738831992,0.05712914065976337,0.0100816130576053,0.0729716754645717,0.14786365817821107,0.035045607295485094,0.016802688429342166
CYS,15644,8,0,0,1,5,89,67,3,59,3390,5835,3815,1601,732,304,143,36,12,8,5051,5517,2508,1290,847,379,167,94,19,4,0.210128055866698,0.12747380674461736,0.023282887076642438,0.12863795109844947,0.10477299184489097,0.014551804422901524,0.06926658905301125,0.29918509893485534,0.016298020953649708,0.0064027939460766705
CYS,12596,1310,280,80,646,182,518,102,32,130,7036,4407,2206,1163,421,343,177,89,18,16,7370,4949,2687,572,209,40,35,7,6,1,0.41602687138118877,0.08685220728949847,0.015355086371624038,0.039827255276399846,0.25479846447913634,0.07245681381610093,0.025911708252115563,0.06333973128294916,0.009596928982265024,0.01583493282073729
CYS,15781,13,8,7,1,2,39,11,1,13,14874,860,84,23,10,14,6,4,0,1,4704,5289,3303,1566,593,223,101,51,28,18,0.41444444442141976,0.10166666666101852,0.024444444443086417,0.0699999999961111,0.07499999999583333,0.009999999999444445,0.06277777777429012,0.16944444443503084,0.059999999996666664,0.012222222221543209
CYS,15557,13,0,0,0,12,165,49,5,75,2920,5076,3849,2059,1004,546,244,112,48,18,4611,5494,3243,1482,625,251,99,39,25,7,0.2984907769536897,0.07993292341643751,0.029625489098399915,0.10117384012849782,0.06260480715133566,0.00950251537118488,0.08943543878762239,0.28116266068858786,0.03689211849989423,0.011179429848452799
CYS,15639,5,0,2,1,10,163,7,1,48,14885,680,163,70,43,17,7,6,3,2,4962,5145,3041,1482,618,310,165,105,41,7,0.3482740855049833,0.05976300875529299,0.025759917566936633,0.06800618237671271,0.13446676969940924,0.005667181864726059,0.12107161256460218,0.17259144769847545,0.051004636782534536,0.013395157134807049
CYS,15722,10,0,0,0,3,75,20,1,45,2528,4878,4114,2380,1120,520,211,84,32,9,5073,5507,3085,1344,565,206,64,17,10,5,0.33333333331456455,0.06981981981588851,0.03209459459278746,0.10416666666080142,0.08671171170682929,0.004504504504250872,0.10979729729111501,0.20157657656522654,0.04222972972735193,0.015765765764878054
CYS,15810,16,0,0,0,9,20,9,6,6,5038,6656,2750,882,358,132,43,10,3,4,5777,6031,2710,892,295,96,51,17,3,4,0.30321507758851357,0.08980044345400219,0.01940133037586467,0.07815964522848338,0.09312638580415042,0.015521064300691736,0.06319290465281635,0.285476718387723,0.04434589800197639,0.007760532150345868
CYS,6738,6758,1837,355,71,44,44,11,12,6,3025,5505,3963,2028,847,290,135,56,15,12,5709,5266,2637,1235,555,241,131,57,32,13,0.34881320947632544,0.06295149638478062,0.04282765737653108,0.07688338492895339,0.12022703817749086,0.008255933952102376,0.12125902992150366,0.1775025799702011,0.030443756448377515,0.01083591331213437
CYS,15872,0,0,0,0,0,0,0,0,4,3882,6024,3615,1428,572,192,99,43,16,5,8568,4664,1663,663,226,58,20,11,2,1,0.25336322868819,0.0973094170359951,0.034977578473767826,0.11614349775263931,0.07264573990705625,0.010313901344828973,0.07623318385308372,0.3035874439325746,0.027354260088459453,0.008071748878561805
CYS,15868,4,0,0,0,0,0,0,0,4,3928,5899,3673,1462,533,222,110,34,13,2,7216,5887,2020,571,114,32,26,3,3,4,0.30238589210049865,0.0902489626509207,0.019190871368299226,0.09180497924835036,0.0741701244774808,0.00881742738543478,0.10788381742179025,0.24844398338960352,0.04616182572374679,0.01089211618200767
CYS,15671,19,16,33,19,30,80,2,0,6,13195,2311,153,36,55,46,47,14,13,6,10480,4294,798,177,1,0,31,29,56,10,0.34116390815049846,0.13721302722171846,0.02829684997179408,0.10891617724992439,0.08168713293744329,0.014949279230381779,0.07047517351465696,0.170315002660421,0.029364655631107066,0.01761879337866424
CYS,4852,6407,3476,840,227,57,15,0,1,1,3615,6310,3928,1376,492,126,19,6,3,1,4001,4950,3288,1973,964,382,202,81,29,6,0.29589632827775936,0.06533477321461476,0.024838012957622137,0.08855291576195719,0.11771058314699187,0.012958963282237636,0.0966522678133557,0.2516198703967808,0.037796976239859774,0.008639308854825091
CYS,3357,5158,4144,1930,834,277,118,37,13,8,2560,4906,4196,2343,1108,490,167,70,26,10,3488,4818,3186,2178,1221,610,243,82,35,15,0.32852386235690767,0.1082130965533733,0.03829078801119363,0.1309655937774159,0.08157602663254294,0.004439511653471725,0.06992230854217966,0.19755826857949177,0.03163152053098604,0.00887902330694345
CYS,15858,14,0,0,0,0,0,0,0,4,3256,5703,3831,1848,725,302,139,51,18,3,6074,6122,2567,779,232,65,27,3,3,4,0.34797109503346463,0.1006114508004107,0.022790439131584742,0.07948860477601508,0.0744858254544477,0.005002779321567383,0.07670928293069987,0.2234574763633431,0.05947748748974555,0.010005558643134765
CYS,15810,16,0,0,0,9,20,9,6,6,4236,6039,3229,1386,616,226,95,30,15,4,4508,5570,3346,1480,561,253,105,37,9,7,0.31484690928279335,0.10745233968183406,0.02541883304301451,0.08723281339761797,0.0704794916192675,0.013287117272484857,0.08203350663881954,0.2559214326830779,0.03235124205474574,0.010976314268574447
CYS,3211,5060,4140,2095,907,264,142,35,17,5,2960,5456,4286,2016,766,285,75,23,6,3,3728,4975,3236,1996,1106,527,199,68,31,10,0.32498608790623335,0.09905397884813277,0.030606566498018555,0.1129660545290503,0.08514190316721525,0.01112966054473402,0.07902058986761154,0.21313299943165648,0.03617139677038556,0.0077907623813138135
CYS,11332,4167,267,54,26,16,6,3,3,2,3180,5509,3933,1988,786,303,118,41,10,8,5866,5470,2801,1128,403,157,36,12,1,2,0.33064516127254595,0.11881720429468724,0.0236559139772228,0.1075268817146491,0.08655913978029252,0.008602150537171928,0.07849462365169384,0.19838709676352756,0.03494623655726095,0.012365591397184645
CYS,13921,1673,147,40,49,25,10,6,2,3,3184,5997,3804,1801,704,250,87,35,11,3,4188,5458,3607,1601,644,256,81,30,6,5,0.3247252747074327,0.07967032966595218,0.024175824174495833,0.09835164834624441,0.09285714285204082,0.004395604395362879,0.09120879120377973,0.22747252746002897,0.04285714285478807,0.014285714284929356
CYS,15810,16,0,0,0,9,20,9,6,6,4693,6334,3038,1147,429,168,45,11,6,5,6623,5691,2337,773,245,112,64,22,4,5,0.3249138920594194,0.10332950630864927,0.02296211251303317,0.08955223880082937,0.08668197473670022,0.012629161882168245,0.07290470722888032,0.23191733638163506,0.04247990814911137,0.012629161882168245
CYS,15668,2,0,0,0,2,119,37,1,47,3758,6103,3605,1393,539,260,115,59,24,20,7599,4877,2022,804,317,144,54,33,21,5,0.29076620823719224,0.08153241649894241,0.028487229861076265,0.10019646364930272,0.0633595284841179,0.009332023575180155,0.08202357563447821,0.2946954813214786,0.038801571707328016,0.010805500981787548
CYS,15419,59,74,47,85,81,39,38,27,7,15209,373,127,68,25,10,8,32,20,4,11606,3470,515,109,36,14,20,51,33,22,0.34555555553635803,0.13499999999249998,0.042222222219876544,0.12333333332648147,0.0772222222179321,0.008888888888395062,0.06611111110743827,0.1649999999908333,0.023888888887561726,0.0127777777770679
CYS,15669,3,0,0,0,9,113,34,4,44,3708,6153,3581,1371,588,285,104,51,22,13,6242,5561,2566,944,332,122,52,32,20,5,0.28845184063094037,0.09480584971786153,0.03025718608016857,0.0887544125018278,0.07665153806976038,0.013615733736075858,0.07564296520042144,0.2950075642816436,0.03025718608016857,0.00655572365070319
CYS,15868,4,0,0,0,0,0,0,0,4,3302,5565,3966,1787,705,317,156,52,21,5,6834,6144,2145,551,130,38,24,3,3,4,0.3626373626174375,0.09010989010493901,0.020879120877973674,0.07692307691885038,0.07417582417174858,0.006043956043623958,0.08736263735783721,0.2148351648233607,0.06098901098565994,0.006043956043623958
CYS,15660,11,15,15,10,79,75,4,1,6,12886,2571,200,40,70,51,35,3,10,10,9336,5048,1135,220,9,3,26,42,44,13,0.30644288032991646,0.1256090958242767,0.022198159175842006,0.10449377368140261,0.07525717379126924,0.014618299945066686,0.09095831076930383,0.19761775851664223,0.04602057390113586,0.01678397401100249
CYS,15806,16,0,0,0,9,22,11,6,6,4441,5919,3166,1378,561,243,114,33,18,3,6792,5711,2272,721,263,73,32,5,3,4,0.31038192574984497,0.09790209789683152,0.024744486281616757,0.07907477137821006,0.0677783754670372,0.010758472296355112,0.10059171597092029,0.2528240989643451,0.04249596557060269,0.013448090370443888
CYS,4354,6241,3896,1010,292,61,17,2,2,1,3471,6114,3907,1513,583,213,50,19,5,1,5216,5228,2866,1461,655,291,116,30,6,7,0.2713717693702101,0.09393638170507274,0.03230616302026311,0.08598409542316182,0.11083499005413344,0.00994035785238865,0.08946322067149785,0.2703777335849713,0.028330019879307652,0.007455268389291487
CYS,15593,97,39,2,4,11,77,21,1,31,15428,213,27,44,47,27,31,16,16,27,12636,2792,193,21,35,84,40,56,15,4,0.3059999999847,0.0739999999963,0.043499999997825,0.09799999999509999,0.099499999995025,0.006499999999675,0.09899999999504999,0.219499999989025,0.044499999997775,0.009499999999525
CYS,15676,14,25,5,103,34,15,1,1,2,10218,4356,863,227,85,76,24,12,7,8,8243,4795,1915,627,166,41,24,32,27,6,0.3845736012827499,0.10048886474196149,0.03747963063348834,0.06735469852974717,0.08310700705686545,0.009234111895207273,0.08853883758345796,0.15426398695522736,0.055404671371243636,0.019554589895733047
CYS,15492,138,76,46,22,16,42,13,14,17,15383,258,21,38,34,32,28,15,14,53,13516,1915,177,23,62,48,66,32,19,18,0.3368263472885815,0.11526946107209234,0.0489021956063422,0.12025948103192317,0.07734530937737798,0.004990019959830837,0.09081836326892123,0.17315369260613006,0.021956087823255685,0.010479041915644758
CYS,15774,19,12,6,6,7,32,7,4,9,3417,6029,3683,1690,631,226,106,63,25,6,4505,5937,3305,1380,491,158,57,29,9,5,0.31079812205113627,0.13004694835070202,0.04366197182893606,0.13521126759928587,0.05633802816636911,0.004225352112477683,0.10234741783557055,0.1798122065643281,0.024413145538759947,0.013145539905486127
CYS,15777,19,12,6,6,7,32,4,4,9,3616,5856,3644,1636,654,274,127,50,13,6,4895,5598,3395,1209,462,174,86,31,15,11,0.30944470810111796,0.12956810630614296,0.045562411008753564,0.11438063596989177,0.06549596582508325,0.005220692928086346,0.11153298528184467,0.18557190317106922,0.020882771712345385,0.012339819648204091
CYS,15672,28,16,6,7,19,72,13,8,35,3485,5558,3616,1948,794,304,97,48,18,8,3883,4735,3558,2075,1040,404,122,45,13,1,0.32066276801556226,0.11695906432178563,0.03508771929653569,0.11111111110569635,0.07553606237448655,0.0048732943467410675,0.09941520467351779,0.19152046782692397,0.034113060427187474,0.01072124756283035
CYS,15777,19,12,6,6,7,32,4,4,9,3299,5841,3737,1743,734,306,141,54,15,6,3990,5761,3779,1450,589,179,79,31,12,6,0.32995658464399635,0.13555233959789909,0.03907380607626272,0.11818620356400453,0.05402797877211636,0.006271104678906363,0.10082006753010998,0.1775205016798109,0.023637240712800905,0.014954172695853635
CYS,15774,19,12,6,6,7,32,7,4,9,4061,6094,3311,1467,541,208,110,55,23,6,5817,5664,2752,986,371,172,64,29,13,8,0.2974712643541393,0.12045977010940416,0.05287356321595984,0.13517241378688863,0.06942528735312987,0.004137931034292509,0.11264367815574053,0.17517241378504955,0.020689655171462547,0.011954022987956137
CYS,15494,158,85,32,18,21,8,57,1,2,15456,196,31,51,46,24,28,15,13,16,11621,3594,374,34,56,45,70,37,32,13,0.2951475737721287,0.07353676838051341,0.043021510753225536,0.11305652825847641,0.08404202100630105,0.006503251625487581,0.08704352175652608,0.2406203101430405,0.0480240120036006,0.009004502250675112
CYS,15605,37,16,8,10,18,112,25,5,40,3662,6176,3496,1555,567,246,106,44,18,6,4669,5922,3145,1344,509,181,60,32,9,5,0.32244318180291465,0.11789772726714501,0.03645833333160709,0.11410984847944557,0.05823863636087886,0.005208333333086727,0.09990530302557267,0.19981060605114534,0.03267045454390765,0.013257575756948033
CYS,15787,5,2,2,2,1,45,10,2,20,3851,6250,3600,1480,469,145,47,22,6,6,5242,5961,3085,1169,313,73,16,11,3,3,0.330645161273657,0.11743951612311292,0.037298387094894234,0.11592741934899559,0.07510080644782757,0.0040322580643128905,0.09627016128547025,0.17641129031368893,0.037298387094894234,0.009576612902743115
CYS,15774,19,12,6,6,7,32,7,4,9,3685,6168,3543,1572,566,203,81,40,12,6,4763,5959,3175,1329,436,125,48,27,9,5,0.32463054185592954,0.12807881772768084,0.03842364531830425,0.10985221674335703,0.07389162561212356,0.005911330048969885,0.09999999999507389,0.1665024630459851,0.042857142855031664,0.009852216748283142
CYS,5245,6955,2707,714,167,42,18,13,11,4,3354,5803,3849,1781,692,259,98,32,5,3,4219,4867,3506,1830,841,396,128,52,26,11,0.3448108632228511,0.13094083413525992,0.04510184286881175,0.12124151308820362,0.057225994177632106,0.0053346265758809595,0.0935984481040932,0.17216294858524914,0.020853540251171022,0.00872938894235066
